GeniusName,Title,Lyrics,Artist
Lord Krisy,​euphorie,"4 Contributors​euphorie Lyrics[Parole de ""euphorie""]

[Intro]
J’suis sur le toit du monde, le ciel je glorifie, une fois sur terre c’est que d’l’euphorie
Mon froc jamais ABC
Ma voix du THC
Ma folie s’rapproche de ODB
Tu n’entends que des non-dits
Tu penses qu’on est que gentil
Mes DM sont remplis de « marry me »
Fier de ma couleur, malgré toutes les douleurs auxquelles la société nous associe
(Vrai)

[Couplet 1]
Dans mon équipe, pas de chippendales
Très peu d’hommes qui se mettent à nu, quand faut parler vrai pour éviter d’sombrer
Mate tous les flows que je garde en stock, j’arrive en team comme la force d’un bloc
J’ai pas trop le temps quand vous radotez
J’ai la tête, je suis black, je suis pimp all day (all day)

[Refrain]
Garde les pieds sur terre
Faut pas que tu te perdes
Garde les idées claires
Quand ton cœur te serre
Garde les pieds sur terre
Faut pas que tu te perdes
Garde les idées claires
Quand ton cœur te serre
You might also like[Couplet 2]
Suis la cadence ou je dose
Personne m’arrête quand je pose (imbécile)
J’suis là, fini d’faire le ghost (bouh)
Fâché quand je parle et tu causes (gangster)
Mais toutes tes armes sont des fausses (on l’sait)
Tu tapines ta carrière de hoe (bref)
J’suis à peine aux portes de mes goals
Ça prend du temps quand tu joues pas de rôles (ouais)

[Pont]
J’suis sur le toit du monde, le ciel je glorifie, une fois sur terre c’est que d’l’euphorie
Mon froc jamais ABC
Ma voix du THC
Ma folie s’rapproche de ODB
Tu n’entends que des non-dits
Tu penses qu’on est que gentils
Mes DM sont remplis de « marry me »
Fier de ma couleur malgré toutes les douleurs auxquelles la société nous associe
(Vrai)

[Refrain]
Garde les pieds sur terre
Faut pas que tu te perdes
Garde les idées claires
Quand ton cœur te serre
Garde les pieds sur terre
Faut pas que tu te perdes
Garde les idées claires
Quand ton cœur te serre
[Couplet 3]
J’parle avec cœur quand ma tête est malade, donc souvent je simule en espérant être mal
Combien de fois j’ai rien dit, face à des problèmes qui nécessitent plus d’amour que de femmes ?
L’euphorie c’est la raison de mon être, guidé par le désir, chuchoté par mon âme
Vendre l’amour c’est ce que je fais de mieux mais pour rien au monde, je veux de l’argent pour un gramme
Regarde ce que j’ai mais je donne tout pour un smile
C’est quand ils sont plus là que t’aimerais qu’ils reviennent
Malgré les coups, je retiens que le bon, car au fond on est tous de passage sur la scène
J’avance mais je prends jamais rien pour acquis
Mais, la seule question que je me pose ,c’est si mon premier sera garçon ou fille
Euphoria (Euphoria, Euphoria)Embed",Krisy
Lord Krisy,​faut qu’on parle (interlude),"3 Contributors​faut qu’on parle (interlude) Lyrics[Paroles de ""faut qu’on parle (interlude)""]

Lucy : On va arrêter d’faire semblant et s’dire la vérité. Je sais pas si c’est une bonne idée qu’on continue ensemble
Krisy : Ah… J’savais qu’t’allais me dire ça tôt ou tard. Mais pourquoi tu me dis ça maintenant ?
Lucy : J’sais pas, j’ai trop souvent l’impression de pas être aimée à ma juste valeur, tu vois ?
Krisy : Attends, attends, attends… J’espère que tu m’dis pas ça parce que je te donne pas de mes nouvelles toutes les cinq minutеs ?
Lucy : Chris… Je crois que tu comprends pas cе que je te dis. Je me sens délaissée, j’ai l’impression que tu as honte de moi et que tu n’es pas fier de moi. Je demande pas la lune, je demande uniquement à être aimée et respectée, est ce que ça tu peux le comprendre ?
(...)
C’est ce qui me semblait, le silence est ton meilleur ami, hein ?
J’imagine, bref, bonne nuit
Krisy : Ouais… Bonne nuit
(...)
Attends, faudrait peut-être qu’on parle en faitYou might also likeEmbed",Krisy
Lord Krisy,Ghetto Symphony Remix,"2 ContributorsGhetto Symphony Remix LyricsTrop fort quand j'ai carte blanche
Apparemment je suis le negro a la mode
Rien à foutre de ton mc préféré
J'arrive cool, il pense a se suicider
Je te fais bouger comme le boogie
Tourne ta meuf comme une toupie, youpi je souris eux/
Prennent les bains de foule moi
Je prend des bains de groupie sans soucis
Moi mon blaze tu connais c'est Krisy'b
Innover dans le game moi j'ai pas fini
J'en fais qu'à ma tête comme zidane
Et vous n'êtes que le torse a materazzi
Faudra compter sur moi je viens poser mes couilles à table
Comme au resto je te propose entre le sel ou bien le poivre
Tous ces negro m'appellent ralph lau
Misent sur moi je suis le bon cheval
Miss tait toi, faut se taire quand t'avale
Je met les punch avec le bras gauche de Nadal
J'aime les polémique, ma politique tout niquer, j'ai pas de limite
Et même pour le fric écoute moi bien
J’irai jamais demander de l'aide auprès d'un sale flic
Je fais du moonwalk pendant que tu cours
Vous analyse comme un vautour
Non les bitches je n'suis pas un rond point
Donc évitez de me tourner autour
Krisy vient de la capitale negro
M'apprête a tout niquer sort ma tête de l'eau for realYou might also likeEmbed",Krisy
Lord Krisy,​god save my life,"4 Contributors​god save my life Lyrics[Paroles de ""god save my life""]

[Intro : Gospel Team]
Tu n’seras jamais seul
Y’a toujours le ciel qui t’accompagne
Tu n’seras jamais seul
Écoute la voix qui dépasse les montagnes
Tu n’seras jamais seul
Y’a toujours le ciel qui t’accompagne
Tu n’seras jamais seul
Écoute la voix qui dépasse les montagnes

[Refrain : Gospel Team]
God save my life (God save my life, God save my life)
God save my life (God save my life, God save my life)
God save my life (God save my life, God save my life)
God save my life (God savе my life, God save my life)

[Couplet unique]
Yеah, hey, j’ai peint
J’ai des couleurs dans les mots
J’ai peur que le succès force la peinture, je sature
Chercher la gloire, c’est comme Sébastien Loeb dans sa voiture et ça sans la ceinture
J’me contente de c’que j’ai, j’veux pas partir laissant des factures
C’est c’que l’homme appelle un homme
J’me bats pour les miens quitte à finir avec quelques fractures
J’réfléchis et fais la somme
Est-ce que tu t’assumes seul dans ta chambre
Que serait ta vie sans job en octobre
Est-ce que ta femme voudra bien comprendre
Réponds plus fort, j’voudrais bien t’entendre
J’reste moi-même avec moi-même c’est plus facile d’être moi-même avec les autres
Mais l’problème, c’est qu’eux-mêmes ne restent pas eux-mêmes
Si le monde tourne pas rond c’est à qui la faute ?
J’fais la morale à ma conscience
Cette femme n’est pas dupe, elle sait c’que je pense
Elle manipule mais j’donne toujours une chance
Je reste assis quand c’est le diable qui danse
J’remercie ma mère pour mon enfance
Vouloir le buzz, ça n’a aucun sens
J’suis pas rappeur mais j’en vois en transe
Main sur le cœur, je sens délivrance
You might also like[Refrain : Gospel Team]
God save my life (God save my life, God save my life)
God save my life (God save my life, God save my life)
God save my life (God save my life, God save my life)
God save my life (God save my life, God save my life)
God save my life (God save my life, God save my life)Embed",Krisy
Lord Krisy,HOLY SHIT FREESTYLE,"4 ContributorsHOLY SHIT FREESTYLE Lyrics[Intro]
NegDee

[Couplet Unique]
Yey, hey
Holy shit j'suis back, j'reviens des ténèbres
Coincé dans un théâtre où l'scénar' n'était pas honnête, prends du recul (prends du recul)
J'aime des gens qui comprennent pas mon vécu, maintenant mon cœur est une star car il marche plus seul sans sa sécu'
J'avoue, c'est ridicule comme vouloir payer pour du cul
J'me prend la tête pour elle, j'réveille mes pellicules(oh shit)
J'suis plus le même regarde ma passion dans les yeux
2019 j'étais pas bien et 2020 j'suis bien mieux
Ne parlez pas de bitch, oui
La seule bitch que je vois c'est quand j'me promène vers le [?](i>vers le [?]
Un vrai G, ça sais contrôler sa Di'
Souvent j'en ai rien à F si c'est pas une pote à NegDee (vrai)
Appelles moi finesse, j'suis miroir après ton fitness
Le jour j'mange avec ambition, le soir j'dors avec la tristesse
Mais tu t'en fous, comme le gout qu'peut procurer le tofu
Tu penses que j'fais des chichi comme si l'amour s'appelait Goku (dommage)
Anyway, ma vie c'est d'faire un costaud [?], crosser tout mes ennemis pour finir avec un vélo (switch)
Le but c'est d'finir heureux, mais riche au plus court
S'réveiller l'matin au son du [?] ([?] yey)
Ressens les sentiments quand tu [?], on peux tous mourir d'amour crois pas qu'c'est juste un mythe
J'ai des papillons dans l'ventre comme si ils s'faisait un trip
Face à elle j'préfère me taire comme si je soignais la grippe, yesYou might also likeEmbed",Krisy
Lord Krisy,​hors de ma vue,"17 Contributors​hors de ma vue Lyrics[Paroles de ""Hors de ma vue""]

[Intro]
Wow, personne n'est parfait, j'ai commis des pêchés, aujourd'hui, j'préfère rester seul, like wow

[Pré-Refrain]
J'sais plus combien d'vrais amis sont restés vrais quand il y avait des problèmes (Ouh)
Aujourd'hui, je me sens très bien, j'ai pas le temps de cultiver de la haine (Ouh, ouh)
J'me regarde dans le miroir et j'apprécie la beauté qui vient du ciel (Hey, man)
Personne n'est parfait, j'ai commis des pêchés, aujourd’hui, j'préfère rester seul, like wow (Like wow)

[Refrain]
Yeah, (Hey) hors de ma vue, hey (Hors de ma vue)
Argent, buzz, bitch : hors de ma vue, hey (Han, han)
Dring, allô ? Quoi ? Hors de ma vue, hey (Hors de ma vue)
Damn, yeah, négatif, hors de ma vue

[Couplet 1]
J'rajoute de l'eau dans mon vin quand, face à vous, faut garder l'image du saint (Ouh)
Même si vous êtes plus de vingt, j'assumerai toutes les conséquences de mes craintes (Ouh)
J'écris les lumières éteintes, ça n'empêche pas au voisin de porter plainte
Y a que les défauts qu'la société pointe, j'essaye de m'en sortir comme dans labyrinthe (Ouh)
J'avance habillé d'un poncho, j'écoute ""Don't Cha"" qui me donne chaud (Vrai)
Ma musique, c'est de la hot sauce, prends grosses doses, deviens autre chose (Vrai)
Pull up ma voix dans ton auto, encore un autre gars qui vient du Congo (Vrai)
J'fais tout tout seul comme le gonzo, j'apprends le conga noir dans le dojo
Aujourd'hui à Bruxelles, demain à London (London), en passant par Sydney et Compton (Compton)
Pour pas ressembler à mon père, toutes mes poches sont bien remplies de ces condoms (Condoms)
Cette fille m'a dit qu'j'étais un bel homme (Faux), en fait, ma tête ressemble à grosse somme (Vrai)
J'réponds pas et j'vois qu'elle s'étonne : c'est ma manière de protéger le kingdom, yeay (Ouh)
You might also like[Pré-Refrain]
J'sais plus combien d'vrais amis sont restés vrais quand il y avait des problèmes (Ouh)
Aujourd'hui, je me sens très bien, j'ai pas le temps de cultiver de la haine (Ouh, ouh)
J'me regarde dans le miroir et j'apprécie la beauté qui vient du ciel (Hey, man)
Personne n'est parfait, j'ai commis des pêchés, aujourd’hui, j'préfère rester seul, like wow (Like wow)

[Refrain]
Yeah, (Hey) hors de ma vue, hey (Hors de ma vue)
Argent, buzz, bitch : hors de ma vue, hey (Han, han)
Dring, allô ? Quoi ? Hors de ma vue, hey (Hors de ma vue)
Damn, yeah, négatif, hors de ma vue

[Pont]
J'rajoute de l'eau dans mon vin quand face à vous faut garder l'image du saint
Même si vous êtes plus de vingt, j'assumerai toutes les conséquences de mes craintes
J'écris les lumières éteintes, ça n'empêche pas au voisin de porter plainte
Y a que les défauts qu'la société pointe, j'essaye de m'en sortir comme dans labyrinthe

[Couplet 2]
Attends, j't'invite à prendre des notes, bitch, j'ai fait des tubes en étant ghost, attends
J'ai fait des tubes en étant ghost, bitch, j'essaye de reconnaître mes fautes, attends
J'essaye de reconnaître mes fautes, bitch, pourquoi vouloir être comme les autres ? Attends
Pourquoi vouloir être comme les autres ? Bitch, j'prends du recul puis je saute, pourquoi ?
Pour plus jamais revenir, tout le monde court une fois qu'il y a des tirs
Tout le monde est perdu mais font que mentir, je sais pas où j's'rai les années à venir (Continue)
Sur mon dos, j'ai le poids d'un menhir, transparent et emballé par du cuir
Tout l'monde est perdu mais font que mentir, je sais pas où j's'rai les années à venir, attends
[Pont]
J'embrasse ta politesse, balade ta gentillesse
Écoute, tu cherches à rester droit : remplace ton démon par une chaise
Attrape ton ego par la laisse, regarde son visage plein de stress, bitch
Faut pas t'laisser faire comme tomber dans la cess, bitch

[Pré-Refrain]
J'sais plus combien d'vrais amis sont restés vrais quand il y avait des problèmes (Ouh)
Aujourd'hui, je me sens très bien, j'ai pas le temps de cultiver de la haine (Ouh, ouh)
J'me regarde dans le miroir et j'apprécie la beauté qui vient du ciel (Hey, man)
Personne n'est parfait, j'ai commis des pêchés, aujourd’hui, j'préfère rester seul, like wow (Like wow)

[Refrain]
Yeah, (Hey) hors de ma vue, hey (Hors de ma vue)
Argent, buzz, bitch : hors de ma vue, hey (Han, han)
Dring, allô ? Quoi ? Hors de ma vue, hey (Hors de ma vue)
Damn, yeah, négatif, hors de ma vue

[Outro]
Personne n'est parfait, j'ai commis des pêchés, aujourd'hui, j'préfère rester seul, like wowEmbed",Krisy
Lord Krisy,Ils pensent,"25 ContributorsIls pensent Lyrics[Refrain]
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines

[Couplet 1]
Tu n'as jamais vu un gentleman comme De La Fuentes se pavaner dans ta ville
Fais la bitch et j'deviens volatile, genre : un, deux, David Copperfield
J'arrive avec le perso d'un film, veste en fourrure, un peu comme un Pimp
Si tu m'dis qu't'as un petit ami, j'te réponds : ""Dis-moi, comment va-t-il ?""
J'ai pas l'temps d'nourrir toutes ces pussy, même avec une bouteille d'Hennessy
J'rentre chez moi, j’écoute du Jodeci puis j'me tape des barres sur du Florence Foresti
Aucune bitch n'est acceptée ici, pourtant, c'est c'que j'voulais plus petit
J'voulais devenir un ODB mais j'ai changé d'avis quand j'ai vu Eazy E

[Pré-refrain]
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines
You might also like[Refrain]
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines

[Couplet 2]
J'ai quelques conseils : prends soin d'ta miss si tu veux pas qu'elle glisse
L’emmène pas manger tous les jours des cheese si tu veux pas qu'elle marque mon prénom sur sa cuisse
D'toutes façons, j'en ai rien à battre, j'côtoie pas c'que vous appelez ""une chatte""
Ma mère a des jambes, elle n'a pas de pattes et, là, dans ta tête, tu te dis : ""Exact"", j'lâche que des facts, yeah
J'dis la vérité, j'fais pas le beau, j'm'en fous de c'que pourrait penser ton 'djo
J'arrive à distinguer le vrai du faux, j'aime la blanche ou noire comme Mikado
Ou kimono ; amour et respect sont sur mon bateau
Loin des clichés rappeur et bimbo, j'prépare en détail puis je livre en gros

[Pré-refrain]
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines
[Refrain]
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reines

[Outro]
Ils pensent que j'aime toutes les femmes, j'aime que la mienne
Et, si j'en parle souvent, c'est pas ton problème
M'inventer une vie, ce n'est pas dans mes gènes
J'vous laisse les tchoins, moi, je parle qu'à des reinesEmbed",Krisy
Lord Krisy,Incomparable,"3 ContributorsIncomparable Lyrics[Intro]
Mais où va-t-on?
Ca parle sans cesse de Gucci ou bien Louis Vuitton
Mais j'ai pas commencé la musique pour parler de ça
J'préfère parler de ce que je vois, l'amitié, les coups bas
Et pour l'instant avec mes gars on est sur la bonne route
Je check à gauche, à droite, y'a personne c'est cool
L'élégance est parmi nous et ça Bruxelles le sait
Si t'aimerais qu'on arrête tout, commence à prier
Jesus!

[Couplet 1 : LeBoy Krisy'B]
Écarte toi j'ai pas d'air, face à moi c'est sûr tu perd
Je m'en bats de tes commentaires
Comme la vie que mène mon père
Aucune pitié dans ce business, donc me parle pas d'amitié
Tu ferais mieux de lècher mon ass si tu veux Krisy dans ton projet
Ok, je viens tout niquer j'ai ce Rocco, mate un peu ma gueule d'ange
À Bruxelles, trop de putain de mythos
Et je t'avoue que ça nous dérange
Mais j'suis pas là pour faire la morale
Je suis venu marquer tout les trous de balle
Histoire de rester dans les anales
Je vois que des Robin, c'est nous les Batman
Laisse moi bâtir mon empire, j'ai des tonnes de stratégies
J'te laisserai même pas réfléchir, faut que tu partes sans revenir
Quelque part dans l'atmosphère
Ou tire toi une balle dans le veau-cer
Rien à foutre de ce que tu fais
Viens pas m'demander comment faut faire
Car j'ai pas le temps pour ces bêtises
Je préfère m'occuper d'ma clique
3 MC, une chanteuse, appelle nous les 4 fantastiques
On a tout ce que tu n'as pas, on aura tout c'que tu voudras
Y'a pas d'rêve mais que des buts, et jusqu'au bout on y tiendra
Fo real!
You might also like[Refrain : LeBoy Krisy'B]
Faut pas nous comparer avec les autres
C'est pas du tout la même chose
Chez nous on connait pas le mot pause
Faut pas nous comparer avec les autres
C'est pas du tout la même chose
Chez nous on connait pas le mot pause
Oh no! Oh no! Oh no! Oh no!

[Couplet 2: Nixon]
Je n'ai pas envie de n'être que de passage
Que des chiens de race dans ma team
Les autres ne sont que des bâtards
Dites leurs que notre objectif est la thune, négro
Le reste basta, yeah, percer c'est le but, bordel
Ces négros veulent savoir comment j'fais
Pour foutre autant la merde en stud'
Check mon équipe dans la place, non pas de limite dans la ksar
Je remercie tout mes fans car, sans eux j'n'aurais pas cette rage
Je dis ça je ramène que bas d'gamelle, je kill les bleus à la Gargamel
Check le nouveau dream, j'amène, nigga
Y'a pas de doute j'ai un style balèze, je suis la
Révélation, je taffe pour des millions
Girl je suis mignon, fuck ton opinion
Je suis un pilier, on renverse tout, fuck les règles, rébellion
Obligé de kill toutes tes petites merdes
Je me sent comme Django dans le système
Je ne laisse pas d'issues tel un cul de sac
Et je carabine ces putes à la Black Ops
Je manie ce game comme une fucking PlayStation
Je me casse au sun, y me faut des fucking vacation, yeah
Si certifié, Nizzi gang bang pour vous servir
Négro sort le chéquier, y'a que les euros qui m'inspirent
[Refrain : LeBoy Krisy'B]
Faut pas nous comparer avec les autres
C'est pas du tout la même chose
Chez nous on connait pas le mot pause
Faut pas nous comparer avec les autres
C'est pas du tout la même chose
Chez nous on connait pas le mot pause
Oh no! Oh no! Oh no! Oh no!

[Outro]
Mais où va-t-on?
Ca parle sans cesse de Gucci ou bien Louis Vuitton
Mais j'ai pas commencé la musique pour parler de ça
J'préfère parler de ce que je vois, l'amitié, les coups bas
Et pour l'instant avec mes gars on est sur la bonne route
Je check à gauche, à droite, y'a personne c'est cool
L'élégance est parmis nous et ça Bruxelles le sait
Si t'aimerais qu'on arrête tout, commence à prier
Jesus!

[Refrain : LeBoy Krisy'B]
Faut pas nous comparer avec les autres
C'est pas du tout la même chose
Chez nous on connait pas le mot pause
Faut pas nous comparer avec les autres
C'est pas du tout la même chose
Chez nous on connait pas le mot pause
Oh no! Oh no! Oh no! Oh no!Embed",Krisy
Lord Krisy,Instameurs,"3 ContributorsInstameurs Lyrics[Intro]
J'te tue, toi être mort
J'te tue!
LeJeune, ouh!

[Couplet]
Hey yo, j'viens mettre les pendules à l'heure, après un dur labeur
Ton équipe fait pitié comme une tartine avec juste du beurre
Et pour fêter Halloween j'viens découper ta citrouille
Mais avant ça j'te fais rire pour que les gosses n'aient pas la trouille
C'est trop magnifique quand j'agis, fils, tour de magie tu t'éclipses
Regarde ma vie comme un film, assis toi et prend des chips
J'assimile les chiens aux hommes car beaucoup veulent des chiennes
Genre, assis-toi, ne bouge pas, fais pas trop la belle
Et comme une bite, je fais bande à part, mon studio dans un appart'
Ne parle pas de feat si quand tu marches on te connait nulle part
J'me réveille avec le bol de ta chérie
Même si c'est pas ma tasse de thé
Il faut qu'je boive pour ma survie
Et ma mère est dépassée par les évènements
Je suis désolé mais ce que je fais me concerne entièrement
Mais je t'aime, yo
Dans une autre vie, j'suis un dieu chez les Grecs
Genre Dionysos, en gros, je vis qu'pour faire la fête, yo

[Refrain]
Et ça fait quoi de neuf, si tu bouges, t'étonnes pas qu'je tire
Tous ces négros qui parlent trop sont tous dans ma ligne de mire
Quoi? T'as parlé? J'te tire dessus!
Toi aussi? J'te tire dessus!
You might also like[Pont]
Moi tirer sur toi, toi tomber par terre
Moi prendre photo, aller sur Instagram
Récolter plein de ""J'aime""!
C'est c'que j'aime!

[Couplet 2]
Et je repart de plus belle comme la vie
Pas polygame comme mon papy
À ce qui parait je viens de Paris car mon style est plutôt magique
Allez ouste! J'ouvre des portes, sans qu'je pousse
Pour faire plaisir au beurettes, apprend à faire du couscous
J'aime bien pomper des bèr' en pagaille, pour les remplir j'ai de l'ail
Phone sur mon tèl' si le 40 est ton tour de taille
Pour la maille, je me travestis pas, mon appétit vient
Quand tu me dis vouloir mettre du beurre dans mes épinards
J'appelle pas ma go ""ma puce""
Même si elle veut contrôler mon téléphone
Et pour ça, j'ai quelques astuces
Dans mon répertoire, que des noms de garçons
Chez moi Amélie s'appelle Éric ou bien Alphonse
Le rap est remplis d'antilopes, de moutons, ou de loups
Si j'te passe le mic, tu fais un flop comme Pascal ou Cantou
Traîner avec des saintes vierges? Non j'ai pas la queue à ça
Ma vie se résume au Roi Lion, mais j'aime pas Mufasa, hun
[Refrain]
Et ça fait quoi de neuf, si tu bouges, t'étonnes pas qu'je tire
Tous ces négros qui parlent trop sont tous dans ma ligne de mire
Quoi? T'as parlé? J'te tire dessus!
Toi aussi? J'te tire dessus!

[Outro]
Moi avoir eu raison!
Moi avoir beaucoup ""J'aime""
Maintenant moi populaire dans ma ville
Car moi rap, et Instagram
C'est c'que j'aime!
LeJeune, ouh!Embed",Krisy
Lord Krisy,Interlude ‘Crusoe’,"3 ContributorsInterlude ‘Crusoe’ Lyrics[Intro]
On veut être partout et nulle part en même temps

[Couplet unique]
Seul au monde, j'avance vers d'autres horizons
Un air de musique acoustique dans mon arrière fond (Voulzy!)
J'sais pas où je vais, mais je sais ce que je veux
Non, j't'assure tu peux pas m'aider
Oui, je suis passionné j'aime découvrir de tas de choses
Je lis des livres avec un verre a la main dans un bain de roses
Hey, champagne pour moi garçon
N'oublie pas d'y rajouter des glaçons

[Pont]
Argent, sexe, pouvoir, volonté
J'ai toujours fait c'que j'voulais! J'attend personne...
Alcool, drogue, passion, femmes
Musique, solitude, nouveau monde
Bienvenue!

[Refrain]
Crusoé! (Lalalala) Crusoé! (Lalalala) Crusoé! (Lalalala)
Crusoé! (Lalalala)
Crusoé! (Lalalala) Crusoé! (Lalalala) Crusoé! (Lalalala)
Crusoé! (Lalalala)
You might also like[Outro]
Je suis pas prêt de partir d'aussi tôt
Je viens te bourrer le cerveau, compte sur moi négro
Je suis pas prêt de partir d'aussi tôt
Je viens te bourrer le cerveau, compte sur moi négroEmbed",Krisy
Lord Krisy,Interlude x Dickslap,"3 ContributorsInterlude x Dickslap Lyrics[Couplet unique]
J'aime les groupies, quand je kick je vois que les groupes crient
J'aime les fouffes clean, oh oui, si t'as ça viens ici
Je veux une casa à Paris, ou à Brooklyn, oh oui
Accompagnée d'une meuf genre Jennifer Love Hewitt
J't'explique la technique, pas de bling bling
Ni de blue magic, juste rapper ma clique
Am, stram, gram,: Pic et pic et colégram
Maintenant j'ai passé l'age et je fais que picoler man
C'est ton heure, j'attend pas les tics tacs
Pour te coller un dickslap sur ta face, puis je trace

Vas-y, hein, dickslap sur ta face hein
Dit lui, vas-y, allez, chat noir, hein...You might also likeEmbed",Krisy
Lord Krisy,Interlude x Jennifer Love Hewitt,"4 ContributorsInterlude x Jennifer Love Hewitt Lyrics[Intro]
Jenni, Jenni, Jenni, Jenni, Jenni, Jenni, Jennifer Love Hewitt
Jenni, Jenni, Jenni, Jenni, Jenni, Jenni, Jennifer Love Hewitt

[Couplet]
Laisse moi être ton fantome, Ghost whisperer
J'rentre chez toi le soir car tu n'as pas peur
Laisse ton numéro de téléphone car je
Te laisserai un message, ce n'est pas un jeu
J'attends 17 heures pour ta série
T'es mon chocolat donc je t'appelle chérie
Viens par ici j'ai des choses à te montrer
Comme les escaliers, vers le haut je vais te monter
Pour toi, je me mets sur mon 31 Souag!
Après m'avoir goûté, you never go back
Yes i'm a black real g', dickslap, real g'

[Outro]
Jenni, Jenni, Jenni, Jenni, Jenni, Jenni, Jennifer Love HewittYou might also likeEmbed",Krisy
Lord Krisy,Interlude x T’assume Pas,"3 ContributorsInterlude x T’assume Pas LyricsOuais t'assumes pas ta def (Nan t'assume pas ta def)
Ouais t'assumes pas ta def (Nan t'assume pas ta def)
Et si t'es pas comme nous, met ton petch' de côté, hein
Car t'assumes pas ta def
Et si t'es pas comme nous, met ton petch' de côté, hein
Car t'assumes pas ta def

""Vous l'avez drogué!
Non non non non... Tout ce qu'il y à ici, ça lui appartient!
Il est gentil... Qui est prêt pour le plat de résistence?
C'est quoi çe bordel?
BeetleJuice vous salue! Voici votre cerveau sous l'effet de la drogue!""You might also likeEmbed",Krisy
Lord Krisy,Interlude ‘Zon Zien Zakken’,"3 ContributorsInterlude ‘Zon Zien Zakken’ Lyrics[Intro]
I keep straining my ears to hear a sound
Maybe someone is digging underground
Or have they...

[Refrain]
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee

[Couplet]
Ca part en zig-zag, trop d'MC coincés comme des tic-tac
LeJeune Rodania qui fait face à des flik flak
Je balance une petite frappe, ils font d'la publicité mensongère
Je compare ces gars avec un Big Mac
J'viens du sud, mais dans ma ville j'suis dans le nord
Souvent à l'ouest, dans ma rue tu trouves des putes de l'est
Je me laisse emparer par quelques démons
Ca passe de démons d'Salvador au créatures les plus immondes
Je danse la rumba avec le diable, souvent je bade
Avec mon cartable mais j'suis capable de parfois être aimable
Et quand t'ouvres ta bouche, tu dis bonjour aux anatomies
Avec une flèche sur ton front, pour dire ""C'est par là, homie""
T'es dans la catégorie ""I don't like to lick a pussy""
Mais cette fois-ci j'peux pas t'aider, donc casse toi vers la Hongrie
Hé ouais, j'vous maudis avec l'aide d'une poupée russe
Histoire de toucher plusieurs personnes
C'est comme ça que je m'amuse
You might also like[Refrain]
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zee
'k Heb de zon zien zakken in de zeeEmbed",Krisy
