Artist,Title,Lyrics
- 12/02 : Kader Diaby 4real - ""Bon c'est l'heure""
- 12/02 : Keny Arkana - ""On les emmerde (Avant l'exode #3)
- 12/02 : Larsé - ""Canon scié""
- 12/02 : Luv Resval - ""Tout s'en va""
- 12/02 : Meryl - ""BB compte""
- 12/02 : Paolo - ""Parano""
- 12/02 : Sadek - ""Aller-retour""
- 12/02 : Seth Sad - ""Comment faire ?""
- 12/02 : Suzuya - ""Personne ne t’aimera plus que moi""
- 12/02 : Svudvde - ""Inconditionnel""
- 12/02 : Tovaritch - ""Terrain""
- 12/02 : Zidi - ""Goutte de pluie""
- 12/02 : Zikxo - ""N3"" ft. RK
- 12/02 : Zuukou Mayzie - ""Coach Carter""
- 13/02 : Eazy Dew - ""Humide""
- 13/02 : Fresh - ""La douille #4""
- 14/02 : Bob Marlich - ""D.L.E.E.D.S"" ft. Ginger Apollo
- 14/02 : Lalbizness - ""Kryptonite"" ft. Osirus Jack
- 14/02 : Marty de Lutece - ""Souviens toi"" ft. Bolides
- 14/02 : Mims - ""Les Nôtres""
- 15/02 : Roms - ""Chat noir""
- 15/02 : Ziak - ""Flocko""
- 16/02 : HV Manyy - ""Billets""
- 16/02 : Kleo&Katana - ""Spectrum""
- 16/02 : Nakry - ""Lewé""
- 17/02 : Jack Many - ""Ooooh...!""
- 17/02 : Mytix Yanké - ""Trap & Drill 2""
- 17/02 : Nyda - ""Chargé"" ft. Captaine Roshi
- 17/02 : S.Pri Noir - ""En vrai"" ft. DA Uzi
- 17/02 : Uzi - ""Boosk'Akrapovitch""
- 17/02 : Zamdane - ""Affamé #7 - Histoires de la vraie vie""
- 18/02 : Coelho - ""Cluster""
- 18/02 : Swift Guad - ""Salieri"" ft. Al'Tarba & I.N.C.H
- 18/02 : Tedax Max - ""Vite fait 4""
- 19/02 : 4 Sang - ""Sonar""
- 19/02 : Afro S - ""Cartouche 7""
- 19/02 : B-NØM - ""Gang (Freestyle)""
- 19/02 : DTF - ""Pyromane""
- 19/02 : Gazo - ""BOOSKA POIGNARD""
- 19/02 : Hunter - ""Hélicoptère""
- 19/02 : J9ueve - ""Tous mes états"" ft. La Fève
- 19/02 : La Peee - ""Rev Ange""
- 19/02 : L'As - ""Pesos (E01)""
- 19/02 : Mayo - ""Impliqué""
- 19/02 : menace Santana - ""Full menace""
- 19/02 : Nahir - ""Comme avant""
- 19/02 : Ol'Kainry - ""Chapeauté""
- 19/02 : Santa - ""BOHÈME"" ft. KU$HI
- 19/02 : SDM - ""La vie de rêve""
- 19/02 : Sizlac - ""Armé""
- 19/02 : Slim Lessio - ""Wichita""
- 19/02 : Sonbest - ""Sacrifice""
- 19/02 : Still Fresh - ""MÊME SCÉNARIO""
- 19/02 : Tsew The Kid - ""Ailleurs""
- 19/02 : Vendredi 13 - ""Fatality"" ft. Kyû 999
- 19/02 : Vladimir Cauchemar - ""Les Professeurs"" ft. Seth Gueko & Freeze Corleone
- 20/02 : Dmh - ""Famix""
- 20/02 : Wassup Rio - ""Hellsing""
- 21/02 : Asad - ""Benzo""
- 21/02 : Bupropion - ""Du sang sur les yeux""
- 21/02 : Jwles - ""Juste des barres freestyle""
- 21/02 : Malo - ""Ernest""
- 21/02 : Taï Z - ""Depuis le départ""
- 22/02 : Achim - ""GDS 9""
- 22/02 : Le7ept - ""Oublie""
- 22/02 : Louis Aoda - ""Je ne m'aime pas""
- 22/02 : We Renoi - ""Fort""
- 22/02 : Zikxo - ""J&A (Booska Hyène)""
- 23/02 : eden dillinger - ""GOETHE OU GUTS ?""
- 23/02 : Mapess - ""Salass""
- 23/02 : Norsacce - ""Intro Marathon""
- 24/02 : BR La B - ""Trahison""
- 24/02 : Coelho - ""Booska Se7en""
- 24/02 : Djadja & Dinaz - ""À cœur ouvert""
- 24/02 : Guy2Bezbar - ""D.C.B""
- 24/02 : Moji x Sboy - ""R.I.P""
- 24/02 : NHSR - ""Chacun sa chance""
- 24/02 : Gips - ""Anna Kournikova""
- 24/02 : Pollux - ""Merge""
- 24/02 : Seven Binks - ""On arrose""
- 24/02 : Tiitof - ""Avec ou sans toi"" ft. RK
- 24/02 : winnterzuko - ""cancel""
- 25/02 : Dala - ""1V1CIBLE""
- 25/02 : Gambino - ""Cali""
- 25/02 : Hermano Salvatore - ""Polaroïd"" ft. Soumeya
- 25/02 : ISK - ""Vérité 3""
- 25/02 : Kalash Criminel - ""La main""
- 25/02 : L'Allemand - ""Depuis le départ""
- 25/02 : Lazzio - ""Miroir""
- 25/02 : Vin's - ""2021""
- 25/02 : Youssoupha - ""SOLAAR PLEURE""
- 26/02 : 7 Jaws - ""Jusqu'à la fin"" ft. Vald
- 26/02 : Caballero - ""Polaire""
- 26/02 : Colonel Reyel - ""Doggystyle""
- 26/02 : DIL - ""La bouteille""
- 26/02 : Dinero - ""Tout est clair""
- 26/02 : Fadah - ""Flash"" ft. Rakma
- 26/02 : Fredz - ""Faits d'hiver""
- 26/02 : Hash24 - ""3/4 cuir""
- 26/02 : Hebi - ""INFREQUENTABLES"" ft. John S
- 26/02 : Hiro - ""Quatre secondes"" ft. Koba LaD
- 26/02 : JeanJass - ""Qu'est ce qui m'arrive""
- 26/02 : Kekra - ""Phénomène""
- 26/02 : La F - ""Bendo"" ft. Sasso
* 26/02 : La Famax - ""Écharpe au nez""
- 26/02 : L'As - ""Tennessee""
- 26/02 : Liim's - ""Toute la nuit""
- 26/02 : Max D. Carter - ""Film (The End)""
- 26/02 : Nanke - ""Tout en black""
- 26/02 : Naps - ""La kiffance""
* 26/02 : Oggy Nilz - ""JLC""
- 26/02 : Onze - ""4 saisons""
- 26/02 : Peet - ""Out""
- 26/02 : Rocé - ""Han Solo""
- 26/02 : Serge Ibaka - ""Champion"" ft. Ninho
- 26/02 : So La Lune - ""Lune City""
- 26/02 : Twenty9 - ""Sur les nerfs""
- 27/02 : 1Lyre0 - ""Arkham""
- 27/02 : Cikey - ""Pars avec moi""
- 27/02 : H.LA DROGUE - ""SEKLENLAND #3""
- 27/02 : Keny Arkana - ""Violence masquée""
- 27/02 : Le Risque - ""On y va""
- 28/02 : Jeune Loup - ""Shooter""
- 28/02 : Roro la Meute - ""Rétro""
Mars :
- 01/03 : LeBinksPoto - ""3.30""
- 01/03 : Niska - ""Gnonmi avec lait"" ft. Fior 2 Bior
- 02/03 : Benzizou - ""Freestylizou #4""
- 02/03 : Dosseh - ""Cardio""
- 02/03 : luXe - ""Hustlers""
- 03/03 : 404Billy - ""11%""
- 03/03 : Baby Neelou - ""Wake Up""
- 03/03 : Charles BDL - ""Freestyle TLP""
- 03/03 : Cop Oslm - ""Straat Drill""
- 03/03 : DJ Kayz - ""Masterclass"" ft. Landy & RK
- 03/03 : Jazzy Bazz, EDGE & Esso Luxueux - ""Montecristo""
* 03/03 : Rapi Sati - ""M3 (Yankees)""
- 03/03 : Kepler - ""Superman""
- 03/03 : S.Pri Noir - ""7 vies"" ft. RK
- 03/03 : Youri - ""Chute libre""
- 03/03 : We Renoi - ""La League""
- 03/03 : Wood - ""Plus besoin de""
- 03/03 : Zamdane - ""Affamé #8 - Hayati""
- 03/03 : Zbig - ""DLG 8""
- 04/03 : Booba - ""Mona Lisa"" ft. JSX
- 04/03 : Mayo - ""Nouvelle beuh""
- 04/03 : Savage Toddy - ""Booska’Wayne (Freestyle Booska-P)""
- 04/03 : Slimka - ""Rainbow"" ft. Varnish la Piscine
- 05/03 : 47Ter - ""Avec toi""
- 05/03 : Aladin 135 - ""Sur Paname"" ft. Lesram & Zikxo
- 05/03 : Alonzo - ""FREESTYLE PELOTA""
- 05/03 : B-NØM - ""Cloche (Freestyle)""
- 05/03 : Brarda - ""Juste un peu"" ft. Joey Larsé
* 05/03 : Dry - ""Atlantis #3""
* 05/03 : Dwen - ""C bon déjà""
- 05/03 : Hatik - ""waï""
- 05/03 : Kore - ""Gambas"" ft. Sadek
- 05/03 : L'As - ""Ça passe""
- 05/03 : Loveni - ""Xxlov""
- 05/03 : Max DLG - ""Pars de là 2""
- 05/03 : Mécra - ""Faites Percer Mecra""
- 05/03 : Mehdi YZ - ""Il est matrixé""
- 05/03 : Rethno - ""Catégories""
- 05/03 : Slkrack - ""Cru"" ft. La F
- 05/03 : WZ - ""Street West #2""
- 05/03 : X-Sphère - ""Damn""
- 06/03 : Chow Chow - ""Ma copine"" ft. La Fève
- 06/03 : Kima - ""Tralala"" ft. Stos, Tiguere 635 & Seth Gueko
- 08/03 : Doria - ""Leçon""
- 08/03 : Falcko - ""Tu lui diras""
- 08/03 : Negrito - ""Tout va mal""
- 08/03 : Retro X - ""MISFIT""
- 08/03 : Rsko - ""Sal histoire""
- 09/03 : Criminils - ""WW3""
- 09/03 : M7S - ""RATPI#1""
- 10/03 : Ashe 22 - ""Cro cop""
- 10/03 : Deeloc - ""Rétro"" ft. Freeze Corleone
- 10/03 : Fresh - ""GTA #20""
- 10/03 : Hatik - ""à la mélanie""
- 10/03 : H Magnum - ""Te quiero""
- 10/03 : Ichon - ""Domino""
- 10/03 : Kaneki - ""Freestyle Hall #3""
- 10/03 : Neskoo - ""Comme Philip""
- 10/03 : Realo - ""LITTLE EYES""
- 10/03 : Reta - ""Gucci Mane""
- 10/03 : Seth Gueko & Stos  - ""Booska Viking""
- 11/03 : Arma Jackson - ""Distance"" ft. Tayc
- 11/03 : Clacky - ""Fausse vie""
- 11/03 : Golgoth - ""Drippin"" ft. ISHA
- 11/03 : Pirate - ""Grincheux #6 (Atlanta)""
- 12/03 : Bolémvn - ""Swipe up""
- 12/03 : Bushi - ""Mistral""
- 12/03 : Dadinho - ""Beretta""
- 12/03 : Denzo - ""La pépite""
- 12/03 : Dry - ""Hollywood""
- 12/03 : Elh Kmer - ""Ennemis""
- 12/03 : Gambino - ""Jalousie""
- 12/03 : Gotti Maras - ""Bx Drill 3""
- 12/03 : Hebi - ""Un peu plus de love""
- 12/03 : Kaaris - ""Château noir""
- 12/03 : Kaza - ""Certifié Toxic""
* 12/03 : La Peee - ""Balle dans la tête""
- 12/03 : L'As - ""Quand il pleut""
* 12/03 : Lpee - ""Lumière""
- 12/03 : Marty de Lutece - ""Die Hard""
- 12/03 : N3MS - ""Inédit #2""
- 12/03 : Nass 10 - ""Danger"" ft. La F, Bambino47 & Jrr
- 12/03 : Rohff - ""Doux-bail""
- 12/03 : Smeels - ""We Just Vibe""
* 12/03 : Squadra - ""Charbon""
- 12/03 : Suzuya - ""Suzuya le vampire""
- 12/03 : Thabiti - ""Baltimore""
- 12/03 : TripleGo - ""Ketama 2""
- 14/03 : Zuukou Mayzie - ""Pourquoi pas"" ft. Timothée Joly
- 15/03 : Kenyon - ""Bossman""
- 15/03 : Le Risque - ""C'est pas pour rien""
- 15/03 : Neskoo - ""Cash Money""
- 15/03 : SCH - ""Loup noir""
- 15/03 : TLZ Clan - ""Skk""
- 17/03 : 143 - ""Warning!"" ft. Nyluu
- 17/03 : 7.62 - ""Mode de vie""
- 17/03 : Almas - ""Toujours plus"" ft. Fresh LaDouille
- 17/03 : Bekar - ""Chromé""
- 17/03 : Dmh - ""Quartiers Nord""
- 17/03 : Douma - ""À l'affût""
- 17/03 : Gambino - ""Booska TND""
- 17/03 : Gianni - ""Tout perdre"" ft. Dadju
- 17/03 : Gims - ""Pyongyang"" ft. Inso
* 17/03 : Grizzly 942 - ""Freestyle signature""
- 17/03 : Jazzy Bazz, EDGE & Esso Luxueux - ""Non-stop""
- 17/03 : MadeInParis - ""Champagne"" ft. Captaine Roshi
- 17/03 : Moubarak - ""On a dit ça"" ft. Toxic & Jah Fullah
- 17/03 : Naps - ""Sans limites"" ft. JuL
- 17/03 : So La Lune - ""Freestyle Theia""
- 17/03 : S.Pri Noir - ""Juicy"" ft. sean
- 17/03 : Squidji - ""INSTA""
- 17/03 : Zamdane - ""Affamé #9 - Grrr""
- 18/03 : Ashe 22 - ""X3"" ft. Gazo
- 18/03 : DTF - ""Dans ma fonce""
- 18/03 : Kerchak - ""Demande à biggy""
* 18/03 : Nyda - ""VDV""
- 18/03 : Sid les 3 éléments - ""Perquise""
- 18/03 : Slkrack - ""Vittel"" ft. Junior Bvndo
- 19/03 : 4 Sang - ""TRICERAPTOR""
- 19/03 : A$tro Boi - ""Monochrome""
- 19/03 : B-NØM - ""État des lieux""
- 19/03 : Dellati - ""No lie""
- 19/03 : Dibson - ""Différent""
* 19/03 : Djeiz - ""Mitch""
- 19/03 : Eden Seven - ""365 X 0.5""
- 19/03 : Fadah - ""Autre chose""
- 19/03 : Jewel Usain - ""T'es qu'une merde""
- 19/03 : Kalash - ""Donner""
- 19/03 : Kamikaz - ""Piraterie""
- 19/03 : Kurtys - ""Toi"" ft. Driks
- 19/03 : La F - ""En vrai""
- 19/03 : L'As - ""Pull up""
- 19/03 : Lascaar - ""Marabout 2""
- 19/03 : Laws Babyface - ""Virago""
- 19/03 : Liim's - ""Tokarev""
- 19/03 : Lorage - ""Arcane""
- 19/03 : Miklo - ""Ami Ennemis""
- 19/03 : Olazermi - ""FSR #5""
- 19/03 : SAF - ""Je t'emmène""
- 19/03 : Scylla - ""Chanson d'amour""
- 19/03 : SDM - ""Van Damme""
- 19/03 : Sper-K - ""Le tour de la zone""
- 19/03 : Vendredi 13 - ""Gang""
- 19/03 : Zeu - ""Lincoln""
- 20/03 : LKDM - ""Golem"" ft. Lucio Bukowski
- 21/03 : Chinwvr - ""Imagine un monde""
- 21/03 : Lemon Haze - ""J'encaisse""
- 21/03 : Mac Seamus - ""Halo""
- 21/03 : NKP - ""Ozi""
* 22/03 : Farsenne - ""Dans ma tchop""
- 23/03 : Kodes - ""Avoir & Être""
- 23/03 : Niaks - ""Gog & Magog""
- 24/03 : 404Billy - ""22% (Oligarchie)""
- 24/03 : Gips - ""L'avocat""
- 24/03 : ICO - ""Señorita"" ft. Just Riadh
- 24/03 : Madrane - ""Killer"" ft. Brulux
- 24/03 : MV - ""Bass Music"" ft. Slimka
- 24/03 : Pollux - ""Paramètres""
- 24/03 : S.Téban - ""Audemars""
- 24/03 : Tovaritch - ""Street Fight"" ft. Kalash Criminel
- 24/03 : Youssoupha - ""Booska Prims (Carrelage Congolais)""
- 24/03 : YUNG POOR ALO - ""Des A/R et des rides""
- 25/03 : Chanceko - ""Aquaman""
- 25/03 : Deadi - ""FDP""
- 25/03 : Gama Boonta - ""Mars Madness""
- 25/03 : Georgio - ""Danse""
* 25/03 : Hache-P - ""Big billets"" ft. Chily
- 25/03 : Lucio Bukowski - ""OUJDAT"" ft. Nedelko
- 26/03 : 1decis - ""Bitume""
- 26/03 : 3e Souffle - ""Shooter""
- 26/03 : 7.62 - ""GVNG""
- 26/03 : Amar - ""3AM""
- 26/03 : Amin - ""Prince de Perse""
- 26/03 : Asad - ""All black"" ft. 6osy
- 26/03 : Black Jack OBS - ""Bloots Pt. 1"" ft. 2key, Badem, RAS, R.W.O, Shaka & Doc OVG
- 26/03 : Boub'z - ""Rotterdam""
- 26/03 : Box - ""Ma vie""
- 26/03 : Caballero - ""Bethleem""
- 26/03 : Davodka - ""Misanthrope""
* 26/03 : Hardos - ""Dans la ville"" ft. Bakhaw
- 26/03 : Hermano Salvatore - ""Guérir"" ft. Vin's
- 26/03 : ISK - ""Vérité 4""
- 26/03 : Jay Jay - ""Malewa""
- 26/03 : JNR - ""Les ruelles""
- 26/03 : Josué - ""TMTC""
- 26/03 : Jwles - ""Uzine"" ft. V900 & Mad Rey
- 26/03 : Larry - ""Booster""
- 26/03 : Lpee - ""Sur la côte"" ft. Moken
- 26/03 : Maxi Jay - ""HOLD UP""
- 26/03 : Mims - ""Bingo"" ft. Todd
- 26/03 : Moha K - ""Vroum Vroum""
- 26/03 : Princesse - ""Combien de temps""
* 26/03 : Tissmey - Tripoli""
- 26/03 : Unité - ""Besoin d'aide"" ft. KaNoé, Shotas, Negrito, Cinco & Kazmi
- 27/03 : Carbonne - ""Ocarina""
- 27/03 : Lucio Bukowski - ""Kiyome No Shio 清めの塩""
- 28/03 : Lemon Haze - ""Quadrillée""
- 28/03 : menace Santana - ""Skiboy""
- 28/03 : Nueve Sid - ""Coffré""
- 28/03 : Sid les 3 éléments - ""Ça débite""
- 29/03 : Caballero - ""Goût du beurre""
- 29/03 : La Voix - ""SAUVE-QUI-PEUT""
- 29/03 : M le Maudit - ""Galliano""
* 30/03 : Elflaco - ""À la cité""
- 30/03 : Gambino - ""Wesh wesh""
- 30/03 : Guy2Bezbar - ""Business""
- 30/03 : Henri Bleu - ""Démons et merveilles""
- 30/03 : TLZ Clan - ""Four""
- 31/03 : Clacky - ""Thème""
- 31/03 : Goldee Money - ""Face to Face""
- 31/03 : Kaneki - ""Freestyle Hall #4""
- 31/03 : Kepler - ""Guedin"" ft. Leto & Cheu-B
- 31/03 : Kodes - ""Freestyle Stupid""
* 31/03 : Ritchy 31 - ""Tu m'as dit non""
- 31/03 : Roms - ""CRS""
- 31/03 : Sasso - ""Napoli""
- 31/03 : Soso Maness - ""Zumba Cafew""
- 31/03 : S.Pri Noir - ""Hacienda""
- 31/03 : Thabiti - ""Booska Comorien-Corse""
- 31/03 : Zamdane - ""Affamé #10 - Athéna""
Avril :
- 01/04 : 1PLIKÉ140 - ""BELEK""
- 01/04 : AnNie .Adda - ""RAZZIA"" ft. PR
- 01/04 : Balafré - ""Guernica""
- 01/04 : Bando - ""Wesh gros Remix"" ft. TK, ZeGuerre, Kepler & Gueule d'Ange
- 01/04 : Chanceko - ""Skrt Skrt""
- 01/04 : Dala - ""Démons""
- 01/04 : Jwles - ""Grand 3 Freestyle"" ft. Le Lij & Bob Marlich
- 01/04 : Malo - ""Khabib""
- 01/04 : RK - ""Dangerous""
- 01/04 : Roro la Meute - ""J'me barre""
- 01/04 : Slim Lessio - ""La vie""
- 01/04 : Vin's - ""J'rappe""
- 02/04 : 7 Jaws - ""Tchilili""
- 02/04 : Black M - ""N.S.E.G""
- 02/04 : B-NØM - ""Paradise (Freestyle)""
- 02/04 : Butter Bullets - ""Miles Davis""
- 02/04 : Dabs - ""Comme Jeff""
- 02/04 : Denzo - ""On smoke"" ft. Mig
- 02/04 : Dina - ""Unfollow""
- 02/04 : HV Manyy - ""Cash""
- 02/04 : Jayden - ""FLAMME""
- 02/04 : Keny Arkana - ""Anomalie (Avant l’exode #4)""
- 02/04 : KT Gorique - ""Long Time""
- 02/04 : La Famax - ""Faut du yellow""
- 02/04 : La Fouine - ""Sacoche""
- 02/04 : La Miellerie - ""Gimmick"" ft. ISHA & Nixon
- 02/04 : Loveni - ""Personne""
- 02/04 : Lucio Bukowski - ""CHEH !""
- 02/04 : Marty de Lutece - ""Mal au cœur""
- 02/04 : Moha MMZ- ""Mode""
- 02/04 : R.E.D.K. - ""Simple Constat 7""
- 02/04 : Rousnam -  ""Correction 7""
- 02/04 : SLK - ""Que du benef"" ft. Sifax
- 02/04 : Smeels - ""Bleu ciel""
- 02/04 : S-Pion - ""Bye bye"" ft. Dinor Rdt
- 02/04 : Ysos - ""Pas le peine"" ft. Youv Dee
- 04/04 : JMK$ - ""No Kap Freestyle 2""
* 04/04 : Lemon Haze - ""Branché""
- 04/04 : Mapess - ""Fleury""
- 04/04 : Sadek - ""Scottie Pippen""
- 05/04 : Gims - ""GJS"" ft. JuL & SCH
- 05/04 : Lesram - ""Wesh Enfoiré #1""
- 05/04 : Tisco - ""Dans la sauce #2"" ft. Madrane & Yoro
- 05/04 : Winterfell - ""SARKOZY"" ft. Kepler & Leto
- 06/04 : Damso - ""J’avais juste envie d’écrire.""
- 06/04 : Gips - ""Bichoute""
- 06/04 : Guizzi - ""La fame les sous""
- 06/04 : Lucio Bukowski - ""THE WIRE""
- 06/04 : Niska - ""Bolivienne""
- 06/04 : Souffrance - ""Étoiles filantes""
- 07/04 : 2zer - ""ViperGTS""
- 07/04 : Alonzo - ""FREESTYLE MANDAT""
* 07/04 : Djibz - ""Kilo""
- 07/04 : Elams - ""Thug life""
- 07/04 : Graya - ""Gang""
- 07/04 : Hippocampe Fou - ""Wiki Freestyle""
* 07/04 : Laro - ""Captain""
- 07/04 : Leo Roi - ""Instagram""
- 07/04 : menace Santana - ""Michael Myers""
* 07/04 : Rousnam - ""Ma force""
- 07/04 : Sadek - ""Robuste""
- 07/04 : Sid les 3 éléments - ""La vie de rêve""
- 07/04 : Tiitof - ""Bad Boy""
* 07/04 : VV - ""Orlin’ski""
- 07/04 : YL - ""Larlar 5 (Yamine)""
- 07/04 : Yzla - ""Never""
- 08/04 : Ashe 22 - ""Scellé Part. 3"" ft. Freeze Corleone
- 08/04 : Bolémvn - ""GUCCINIKE (SANKHARA #6)""
- 08/04 : Cookiesan - ""Esprit shonen"" ft. D. Ace
- 08/04 : Di-Meh - ""4x4 Diplomatique""
- 08/04 : Dosseh - ""Do$$aveli #1""
- 08/04 : Dwen - ""Keta""
* 08/04 : Grizzly942 - ""Tayeb Meziani""
- 08/04 : Mehdi YZ - ""Booska FPVS""
- 08/04 : Pirate - ""Street Mood""
- 08/04 : SAF - ""Deal & Stream"" ft. Gambino LaMG
- 08/04 : SDM - ""Daddy"" ft. Booba
- 08/04 : Vladimir Cauchemar - ""BRRR"" ft. Asdek, Laylow & Rim'K
* 09/04 : 3010 - ""SYMBOLIQUE""
- 09/04 : 34murphy - ""recon:1""
- 09/04 : Akhenaton - ""La faim de leur monde""
- 09/04 : A$tro Boi - ""Secrets"" ft. Timea
- 09/04 : Davinhor - ""Sugar Daddy""
- 09/04 : DJ Flash - ""Sans limites"" ft. GLK & Mula B
- 09/04 : Dry - ""Fraté"" ft. Le A
- 09/04 : Eden Seven - ""X""
- 09/04 : Fababy - ""Comme les grands"" ft. Still Fresh
- 09/04 : Gama Boonta - ""Memphis"" ft. Dawg Sinatra
- 09/04 : Gen - ""Blanc des yeux""
- 09/04 : Hös Copperfield - ""Alloco""
- 09/04 : ISK - ""Cités de France"" ft. Sofiane
- 09/04 : J9ueve - ""Distanciel""
* 09/04 : Kader Diaby 4Real - ""Pish-pish"" ft. Cinco
- 09/04 : Kamikaze - ""Abysse""
* 09/04 : Kozi - ""Tête brûlée"" ft. Denzo
* 09/04 : K.S.A - ""Tractions"" ft. Slimka
- 09/04 : La F - ""Prix"" ft. Norsacce
- 09/04 : Liim’s - ""Angelo""
- 09/04 : JeanJass - ""Ovni""
- 09/04 : Kaza - ""Bandida""
- 09/04 : Le Risque - ""J'descends""
- 09/04 : L'Or du Commun - ""Négatif""
* 09/04 : Lpee - ""Love"" ft. Chat Noir
- 09/04 : Maj Trafyk - ""Étoiles filantes""
- 09/04 : Mécra - ""Tom Sawyer""
- 09/04 : Miklo - ""Corleone""
- 09/04 : Naza - ""Ma play"" ft. Keblack & Naps
- 09/04 : OldPee - ""123""
- 09/04 : Opinel 21 - ""Port d'arme""
- 09/04 : Pakigo - ""Seul""
* 09/04 : Reynz - ""Bleu Hôtel""
- 09/04 : Rocé - ""Cxpitxlistes""
- 09/04 : Shotas - ""La capuche 7""
- 09/04 : Smily - ""Amour noir""
- 09/04 : Suzuya - ""Meurs Cupidon, meurs..""
- 09/04 : Taïro - ""Gamekilla"" ft. Amø
- 09/04 : thaHomey & DirtyIceBoyz - ""ANOTHER KID""
- 09/04 : Verso - ""Famille"" ft. 313
- 09/04 : Yonidas - ""Instinct""
- 09/04 : Zuukou Mayzie - ""Kevin Mitnick"" ft. Osirus Jack
* 10/04 : LSK - ""Tonnerre"" ft. Captaine Roshi & CR
- 11/04 : Niaks - ""Commission rogatoire""
- 11/04 : Nyluu - ""Hellcat"" ft. Uliss
- 11/04 : S.Pri Noir - ""Assermenté"" ft. Mister You
- 11/04 : Zizou - ""La galère""
- 12/04 : JeanJass - ""GOJJ""
- 12/04 : Keehl - ""Attentat II""
- 12/04 : Haristone - ""Si tu me mens""
- 12/04 : H.LA DROGUE - ""SEKLENLAND #4""
* 12/04 : Kenem - ""Views""
- 12/04 : Malo - ""Retrograde""
- 12/04 : Seven Binks - ""Valeurs B""
- 12/04 : ZeGuerre - ""Plus rien à faire en bas""
- 13/04 : Jazzy Bazz, EDGE & Esso Luxueux - ""Fascinant""
- 13/04 : Kodes - ""Booska Voyou (Freestyle Booska-P)""
- 14/04 : 404Billy - ""33% (Chargeur vide)"" ft. Frenetik
- 14/04 : Beendo Z - ""ᚠ. INSPIRÉ DE FAITS RÉELS #1""
- 14/04 : Doxx - ""Je sombre""
- 14/04 : Gio Dallas - ""TAPE TAPE""
- 14/04 : Hyacinthe - ""Juice WRLD""
- 14/04 : Le Croc - ""Bleu""
- 14/04 : Les Grands Enfants - ""EMO CITY""
* 14/04 : Slkrack - ""Gestion Pt. 2""
- 14/04 : Squidji - ""OXYGÈNE""
- 14/04 : Zamdane - ""Boosk'Affamé - Photogénique""
- 15/04 : 47Ter - ""J'essaie""
- 15/04 : Azur - ""Odyssée""
- 15/04 : Chanceko - ""Bombastic""
- 15/04 : Dosseh - ""La vie d'avant""
- 15/04 : Flaco Mundo - ""7""
- 15/04 : Ormaz - ""REFLEXE""
- 15/04 : Sto - ""FEU""
- 15/04 : Youena - ""VISEUR""
* 16/04 : 3010 - ""PREMIÈRE HEURE""
- 16/04 : Baka - ""Neuf""
- 16/04 : Bakari - ""SoloBinks #1 (Détonation)""
- 16/04 : Don Max - ""Abysses"" ft. FullBaz & Sheldon
- 16/04 : Fiji God - ""Boss Final""
- 16/04 : Hotel Paradisio - ""L.A.Z""
- 16/04 : Le Sid - ""Hypnotise""
- 16/04 : Med Leska - ""FRIC""
- 16/04 : Moji x Sboy - ""Medecine""
- 16/04 : Negrito - ""Ou bien ?""
- 16/04 : RK - ""Demain""
* 16/04 : Roms - ""Booska Prendre""
- 16/04 : Sokuu - ""Des fois""
- 16/04 : Southlove - ""Air France""
- 16/04 : Squadra - ""Guadalajara""
- 16/04 : Svudvde - ""Corrida""
- 16/04 : Tissmey - ""Petit locksé""
- 16/04 : Vadek - ""Chromée""
* 16/04 : VVES - ""Warrior""
- 16/04 : Zek - ""Mystique""
- 17/04 : Yanns - ""Elvira""
- 18/04 : Jwles - ""Pantalon De Ski""
- 19/04 : Achim - ""GDS 10""
* 19/04 : Ambitiou$ - ""Mineur"" ft. Cinco & Dadou
- 19/04 : Rafal - ""Zone""
- 20/04 : Biffty - ""Démonté comme jamais""
- 20/04 : M7S - ""RATPI#2""
- 20/04 : shooda - ""Tous les soirs""
- 21/04 : 2zer - ""Sans demander"" ft. Framal
- 21/04 : Estaban - ""Binksky 2""
- 21/04 : Franglish - ""Caviar (Freestyle)""
* 21/04 : H-LO - ""Viser le mille""
- 21/04 : Sirap - ""Brockboi""
- 21/04 : Sirap - ""Woodstock""
- 21/04 : X-Sphère - ""Fleuve""
- 22/04 : Benjamin Epps - ""Notorious""
- 22/04 : Box - ""Réel""
- 22/04 : Deeloc - ""Murder"" ft. Cinco
- 22/04 : i300 - ""Pop Wow""
- 22/04 : Gambino - ""Khamsa""
- 22/04 : Georgio - ""Vers le haut""
- 22/04 : Guy2Bezbar - ""Booska Flingueurs""
- 22/04 : Realo - ""HAZE""
- 22/04 : Sally - ""SHOOT"" ft. KANIS, Chilla, Joanna, Alicia., & Vicky R
- 22/04 : So Clock - ""Petit nuage""
- 22/04 : Swift Guad - ""Petit monstre""
- 23/04 : 3010 - ""PRETTY LADY""
- 23/04 : 3e Souffle - ""Mélodie""
- 23/04 : Bakari - ""SoloBinks #2 (Pilon)""
- 23/04 : Butter Bullets - ""Peu importe""
* 23/04 : Changerz - ""Stereo Love""
- 23/04 : Dibson - ""Gasolina""
- 23/04 : Frenetik - ""Ragnarok""
- 23/04 : Gen - ""La vie est belle""
- 23/04 : Jewel Usain - ""Paw Patrol""
- 23/04 : Jok'Air - ""Oh nana"" ft. Naza
- 23/04 : Kalash - ""Oula""
- 23/04 : Key Largo - ""Papi""
